quote_id,rfq_id,supplier_id,supplier_name,region,reliability_score,material_name,category,quantity,unit,unit_price,currency,lead_time_days
Q-RFQ-1016-buildtech-1,RFQ-1016,buildtech,BuildTech Supply,Midwest,94,Gypsum Board,Drywall,41,ton,18.65,USD,23
Q-RFQ-1016-buildtech-2,RFQ-1016,buildtech,BuildTech Supply,Midwest,94,HVAC Air Handler,HVAC,138,sq_ft,735.94,USD,9
Q-RFQ-1016-buildtech-4,RFQ-1016,buildtech,BuildTech Supply,Midwest,94,HVAC Compressor,HVAC,110,yd3,589.36,USD,30
Q-RFQ-1016-buildtech-5,RFQ-1016,buildtech,BuildTech Supply,Midwest,94,Interior Paint,Paint,253,yd3,30.06,USD,18
Q-RFQ-1016-buildtech-6,RFQ-1016,buildtech,BuildTech Supply,Midwest,94,Rebar Grade 60,Steel,379,yd3,1046.76,USD,22
Q-RFQ-1016-buildtech-7,RFQ-1016,buildtech,BuildTech Supply,Midwest,94,HVAC Air Handler,HVAC,393,yd3,755.79,USD,9
Q-RFQ-1016-buildtech-8,RFQ-1016,buildtech,BuildTech Supply,Midwest,94,Plumbing Fixture,Plumbing,400,linear_ft,75.26,USD,9
Q-RFQ-1016-buildtech-9,RFQ-1016,buildtech,BuildTech Supply,Midwest,94,PVC Plumbing Pipe,Plumbing,476,linear_ft,79.64,USD,19
Q-RFQ-1016-buildtech-10,RFQ-1016,buildtech,BuildTech Supply,Midwest,94,LED Fixture,Electrical,76,linear_ft,58.21,USD,31
Q-RFQ-1016-constructpro-1,RFQ-1016,constructpro,ConstructPro Materials,Northeast,88,Drywall Sheet,Drywall,41,ton,17.71,USD,21
Q-RFQ-1016-constructpro-2,RFQ-1016,constructpro,ConstructPro Materials,Northeast,88,Air Diffuser,HVAC,138,sq_ft,725.54,USD,7
Q-RFQ-1016-constructpro-3,RFQ-1016,constructpro,ConstructPro Materials,Northeast,88,Copper Pipe,Plumbing,194,yd3,75.4,USD,13
Q-RFQ-1016-constructpro-4,RFQ-1016,constructpro,ConstructPro Materials,Northeast,88,Air Diffuser,HVAC,110,yd3,742.44,USD,31
Q-RFQ-1016-constructpro-5,RFQ-1016,constructpro,ConstructPro Materials,Northeast,88,Exterior Coating,Paint,253,yd3,32.44,USD,11
Q-RFQ-1016-constructpro-6,RFQ-1016,constructpro,ConstructPro Materials,Northeast,88,Steel Plate,Steel,379,yd3,849.96,USD,20
Q-RFQ-1016-constructpro-7,RFQ-1016,constructpro,ConstructPro Materials,Northeast,88,HVAC Air Handler,HVAC,393,yd3,750.5,USD,13
Q-RFQ-1016-constructpro-8,RFQ-1016,constructpro,ConstructPro Materials,Northeast,88,Plumbing Fixture,Plumbing,400,linear_ft,80.47,USD,12
Q-RFQ-1016-constructpro-9,RFQ-1016,constructpro,ConstructPro Materials,Northeast,88,Plumbing Fixture,Plumbing,476,linear_ft,76.54,USD,20
Q-RFQ-1016-constructpro-10,RFQ-1016,constructpro,ConstructPro Materials,Northeast,88,LED Fixture,Electrical,76,linear_ft,63.89,USD,27
Q-RFQ-1016-urban-1,RFQ-1016,urban,UrbanBuild Wholesale,West,82,Drywall Sheet,Drywall,41,ton,18.52,USD,22
Q-RFQ-1016-urban-2,RFQ-1016,urban,UrbanBuild Wholesale,West,82,Air Diffuser,HVAC,138,sq_ft,722.63,USD,17
Q-RFQ-1016-urban-3,RFQ-1016,urban,UrbanBuild Wholesale,West,82,Plumbing Fixture,Plumbing,194,yd3,83.75,USD,22
Q-RFQ-1016-urban-4,RFQ-1016,urban,UrbanBuild Wholesale,West,82,Air Diffuser,HVAC,110,yd3,755.17,USD,37
Q-RFQ-1016-urban-5,RFQ-1016,urban,UrbanBuild Wholesale,West,82,Interior Paint,Paint,253,yd3,32.7,USD,16
Q-RFQ-1016-urban-6,RFQ-1016,urban,UrbanBuild Wholesale,West,82,I Beam Steel,Steel,379,yd3,951.42,USD,22
Q-RFQ-1016-urban-7,RFQ-1016,urban,UrbanBuild Wholesale,West,82,VAV Box,HVAC,393,yd3,721.03,USD,5
Q-RFQ-1016-urban-8,RFQ-1016,urban,UrbanBuild Wholesale,West,82,PVC Plumbing Pipe,Plumbing,400,linear_ft,89.01,USD,9
Q-RFQ-1016-urban-9,RFQ-1016,urban,UrbanBuild Wholesale,West,82,PVC Plumbing Pipe,Plumbing,476,linear_ft,90.34,USD,13
Q-RFQ-1016-urban-10,RFQ-1016,urban,UrbanBuild Wholesale,West,82,Junction Box,Electrical,76,linear_ft,61.46,USD,30
Q-RFQ-1016-apex-1,RFQ-1016,apex,Apex Industrial Supply,South,90,Drywall Screws,Drywall,41,ton,19.09,USD,25
Q-RFQ-1016-apex-2,RFQ-1016,apex,Apex Industrial Supply,South,90,HVAC Air Handler,HVAC,138,sq_ft,743.02,USD,6
Q-RFQ-1016-apex-3,RFQ-1016,apex,Apex Industrial Supply,South,90,Ball Valve,Plumbing,194,yd3,83.91,USD,22
Q-RFQ-1016-apex-4,RFQ-1016,apex,Apex Industrial Supply,South,90,HVAC Air Handler,HVAC,110,yd3,684.5,USD,40
Q-RFQ-1016-apex-5,RFQ-1016,apex,Apex Industrial Supply,South,90,Paint Supplies,Paint,253,yd3,35.63,USD,11
Q-RFQ-1016-apex-6,RFQ-1016,apex,Apex Industrial Supply,South,90,I Beam Steel,Steel,379,yd3,834.83,USD,22
Q-RFQ-1016-apex-7,RFQ-1016,apex,Apex Industrial Supply,South,90,HVAC Air Handler,HVAC,393,yd3,789.27,USD,12
Q-RFQ-1016-apex-8,RFQ-1016,apex,Apex Industrial Supply,South,90,Pipe Fittings,Plumbing,400,linear_ft,94.47,USD,21
Q-RFQ-1016-apex-9,RFQ-1016,apex,Apex Industrial Supply,South,90,Plumbing Fixture,Plumbing,476,linear_ft,84.28,USD,23
Q-RFQ-1016-apex-10,RFQ-1016,apex,Apex Industrial Supply,South,90,Electrical Wire,Electrical,76,linear_ft,58.02,USD,29
Q-RFQ-1016-metro-1,RFQ-1016,metro,Metro Contractor Depot,National,86,Drywall Screws,Drywall,41,ton,17.29,USD,31
Q-RFQ-1016-metro-2,RFQ-1016,metro,Metro Contractor Depot,National,86,HVAC Compressor,HVAC,138,sq_ft,628.83,USD,16
Q-RFQ-1016-metro-3,RFQ-1016,metro,Metro Contractor Depot,National,86,Ball Valve,Plumbing,194,yd3,98.99,USD,23
Q-RFQ-1016-metro-4,RFQ-1016,metro,Metro Contractor Depot,National,86,HVAC Compressor,HVAC,110,yd3,697.82,USD,32
Q-RFQ-1016-metro-5,RFQ-1016,metro,Metro Contractor Depot,National,86,Interior Paint,Paint,253,yd3,36.66,USD,23
Q-RFQ-1016-metro-6,RFQ-1016,metro,Metro Contractor Depot,National,86,Steel Plate,Steel,379,yd3,932.44,USD,25
Q-RFQ-1016-metro-7,RFQ-1016,metro,Metro Contractor Depot,National,86,Air Diffuser,HVAC,393,yd3,682.03,USD,12
Q-RFQ-1016-metro-8,RFQ-1016,metro,Metro Contractor Depot,National,86,PVC Plumbing Pipe,Plumbing,400,linear_ft,82.9,USD,21
Q-RFQ-1016-metro-9,RFQ-1016,metro,Metro Contractor Depot,National,86,Pipe Fittings,Plumbing,476,linear_ft,98.85,USD,26
Q-RFQ-1016-metro-10,RFQ-1016,metro,Metro Contractor Depot,National,86,Conduit,Electrical,76,linear_ft,51.19,USD,28
Q-RFQ-1017-buildtech-1,RFQ-1017,buildtech,BuildTech Supply,Midwest,94,Conduit,Electrical,94,sq_ft,60.46,USD,43
Q-RFQ-1017-buildtech-2,RFQ-1017,buildtech,BuildTech Supply,Midwest,94,Conduit,Electrical,113,ton,49.72,USD,34
Q-RFQ-1017-buildtech-3,RFQ-1017,buildtech,BuildTech Supply,Midwest,94,Drywall Sheet,Drywall,453,yd3,17.88,USD,16
Q-RFQ-1017-buildtech-4,RFQ-1017,buildtech,BuildTech Supply,Midwest,94,Cement Blend,Concrete,50,ea,150.1,USD,36
Q-RFQ-1017-buildtech-6,RFQ-1017,buildtech,BuildTech Supply,Midwest,94,Ball Valve,Plumbing,373,yd3,92.15,USD,20
Q-RFQ-1017-buildtech-7,RFQ-1017,buildtech,BuildTech Supply,Midwest,94,Air Diffuser,HVAC,329,linear_ft,702.92,USD,21
Q-RFQ-1017-buildtech-8,RFQ-1017,buildtech,BuildTech Supply,Midwest,94,Sheetrock,Drywall,325,sq_ft,16.96,USD,16
Q-RFQ-1017-buildtech-9,RFQ-1017,buildtech,BuildTech Supply,Midwest,94,VAV Box,HVAC,453,ea,710.19,USD,31
Q-RFQ-1017-buildtech-10,RFQ-1017,buildtech,BuildTech Supply,Midwest,94,Sheetrock,Drywall,170,yd3,15.06,USD,22
Q-RFQ-1017-constructpro-1,RFQ-1017,constructpro,ConstructPro Materials,Northeast,88,Breaker Panel,Electrical,94,sq_ft,59.76,USD,40
Q-RFQ-1017-constructpro-2,RFQ-1017,constructpro,ConstructPro Materials,Northeast,88,Breaker Panel,Electrical,113,ton,49.88,USD,40
Q-RFQ-1017-constructpro-3,RFQ-1017,constructpro,ConstructPro Materials,Northeast,88,Sheetrock,Drywall,453,yd3,17.59,USD,12
Q-RFQ-1017-constructpro-4,RFQ-1017,constructpro,ConstructPro Materials,Northeast,88,Ready Mix Concrete,Concrete,50,ea,165.02,USD,36
Q-RFQ-1017-constructpro-5,RFQ-1017,constructpro,ConstructPro Materials,Northeast,88,Steel Plate,Steel,213,linear_ft,1060.56,USD,28
Q-RFQ-1017-constructpro-6,RFQ-1017,constructpro,ConstructPro Materials,Northeast,88,Copper Pipe,Plumbing,373,yd3,79.21,USD,19
Q-RFQ-1017-constructpro-7,RFQ-1017,constructpro,ConstructPro Materials,Northeast,88,Air Diffuser,HVAC,329,linear_ft,668.6,USD,13
Q-RFQ-1017-constructpro-8,RFQ-1017,constructpro,ConstructPro Materials,Northeast,88,Drywall Screws,Drywall,325,sq_ft,16.15,USD,26
Q-RFQ-1017-constructpro-9,RFQ-1017,constructpro,ConstructPro Materials,Northeast,88,Ductwork,HVAC,453,ea,765.18,USD,35
Q-RFQ-1017-constructpro-10,RFQ-1017,constructpro,ConstructPro Materials,Northeast,88,Sheetrock,Drywall,170,yd3,20.6,USD,22
Q-RFQ-1017-urban-1,RFQ-1017,urban,UrbanBuild Wholesale,West,82,LED Fixture,Electrical,94,sq_ft,47.78,USD,32
Q-RFQ-1017-urban-2,RFQ-1017,urban,UrbanBuild Wholesale,West,82,Breaker Panel,Electrical,113,ton,52.81,USD,41
Q-RFQ-1017-urban-3,RFQ-1017,urban,UrbanBuild Wholesale,West,82,Gypsum Board,Drywall,453,yd3,18.88,USD,19
Q-RFQ-1017-urban-4,RFQ-1017,urban,UrbanBuild Wholesale,West,82,Concrete Mix,Concrete,50,ea,147.31,USD,29
Q-RFQ-1017-urban-5,RFQ-1017,urban,UrbanBuild Wholesale,West,82,Steel Plate,Steel,213,linear_ft,995.36,USD,30
Q-RFQ-1017-urban-6,RFQ-1017,urban,UrbanBuild Wholesale,West,82,Pipe Fittings,Plumbing,373,yd3,79.05,USD,13
Q-RFQ-1017-urban-7,RFQ-1017,urban,UrbanBuild Wholesale,West,82,HVAC Air Handler,HVAC,329,linear_ft,579.91,USD,20
Q-RFQ-1017-urban-8,RFQ-1017,urban,UrbanBuild Wholesale,West,82,Drywall Screws,Drywall,325,sq_ft,17.88,USD,14
Q-RFQ-1017-urban-9,RFQ-1017,urban,UrbanBuild Wholesale,West,82,HVAC Air Handler,HVAC,453,ea,595.78,USD,38
Q-RFQ-1017-urban-10,RFQ-1017,urban,UrbanBuild Wholesale,West,82,Joint Compound,Drywall,170,yd3,17.61,USD,14
Q-RFQ-1017-apex-1,RFQ-1017,apex,Apex Industrial Supply,South,90,Conduit,Electrical,94,sq_ft,49.95,USD,35
Q-RFQ-1017-apex-2,RFQ-1017,apex,Apex Industrial Supply,South,90,Junction Box,Electrical,113,ton,57.32,USD,32
Q-RFQ-1017-apex-3,RFQ-1017,apex,Apex Industrial Supply,South,90,Drywall Sheet,Drywall,453,yd3,19.6,USD,16
Q-RFQ-1017-apex-4,RFQ-1017,apex,Apex Industrial Supply,South,90,Concrete,Concrete,50,ea,170.48,USD,34
Q-RFQ-1017-apex-5,RFQ-1017,apex,Apex Industrial Supply,South,90,Steel Rebar,Steel,213,linear_ft,924.28,USD,30
Q-RFQ-1017-apex-6,RFQ-1017,apex,Apex Industrial Supply,South,90,PVC Plumbing Pipe,Plumbing,373,yd3,88.77,USD,16
Q-RFQ-1017-apex-7,RFQ-1017,apex,Apex Industrial Supply,South,90,Ductwork,HVAC,329,linear_ft,754.47,USD,16
Q-RFQ-1017-apex-8,RFQ-1017,apex,Apex Industrial Supply,South,90,Joint Compound,Drywall,325,sq_ft,17.95,USD,20
Q-RFQ-1017-apex-9,RFQ-1017,apex,Apex Industrial Supply,South,90,Ductwork,HVAC,453,ea,593.01,USD,36
Q-RFQ-1017-apex-10,RFQ-1017,apex,Apex Industrial Supply,South,90,Sheetrock,Drywall,170,yd3,15.56,USD,26
Q-RFQ-1017-metro-1,RFQ-1017,metro,Metro Contractor Depot,National,86,Electrical Wire,Electrical,94,sq_ft,53.69,USD,40
Q-RFQ-1017-metro-2,RFQ-1017,metro,Metro Contractor Depot,National,86,Breaker Panel,Electrical,113,ton,54.36,USD,34
Q-RFQ-1017-metro-3,RFQ-1017,metro,Metro Contractor Depot,National,86,Drywall Screws,Drywall,453,yd3,18.75,USD,13
Q-RFQ-1017-metro-4,RFQ-1017,metro,Metro Contractor Depot,National,86,Concrete,Concrete,50,ea,172.7,USD,28
Q-RFQ-1017-metro-5,RFQ-1017,metro,Metro Contractor Depot,National,86,I Beam Steel,Steel,213,linear_ft,1001.04,USD,23
Q-RFQ-1017-metro-6,RFQ-1017,metro,Metro Contractor Depot,National,86,PVC Plumbing Pipe,Plumbing,373,yd3,97.29,USD,14
Q-RFQ-1017-metro-7,RFQ-1017,metro,Metro Contractor Depot,National,86,Ductwork,HVAC,329,linear_ft,732.95,USD,9
Q-RFQ-1017-metro-8,RFQ-1017,metro,Metro Contractor Depot,National,86,Joint Compound,Drywall,325,sq_ft,22.01,USD,13
Q-RFQ-1017-metro-9,RFQ-1017,metro,Metro Contractor Depot,National,86,Ductwork,HVAC,453,ea,787.61,USD,28
Q-RFQ-1017-metro-10,RFQ-1017,metro,Metro Contractor Depot,National,86,Gypsum Board,Drywall,170,yd3,20.01,USD,15
Q-RFQ-1018-buildtech-1,RFQ-1018,buildtech,BuildTech Supply,Midwest,94,Exterior Coating,Paint,217,ea,30.47,USD,39
Q-RFQ-1018-buildtech-2,RFQ-1018,buildtech,BuildTech Supply,Midwest,94,Junction Box,Electrical,49,sq_ft,49.32,USD,7
Q-RFQ-1018-buildtech-3,RFQ-1018,buildtech,BuildTech Supply,Midwest,94,Primer,Paint,359,yd3,34.15,USD,14
Q-RFQ-1018-buildtech-4,RFQ-1018,buildtech,BuildTech Supply,Midwest,94,Interior Paint,Paint,238,linear_ft,31.85,USD,14
Q-RFQ-1018-buildtech-5,RFQ-1018,buildtech,BuildTech Supply,Midwest,94,Cement Blend,Concrete,154,linear_ft,161.78,USD,34
Q-RFQ-1018-buildtech-6,RFQ-1018,buildtech,BuildTech Supply,Midwest,94,I Beam Steel,Steel,380,yd3,1038.6,USD,12
Q-RFQ-1018-buildtech-7,RFQ-1018,buildtech,BuildTech Supply,Midwest,94,Ball Valve,Plumbing,364,sq_ft,73.58,USD,20
Q-RFQ-1018-buildtech-8,RFQ-1018,buildtech,BuildTech Supply,Midwest,94,Breaker Panel,Electrical,383,ton,62.76,USD,19
Q-RFQ-1018-buildtech-9,RFQ-1018,buildtech,BuildTech Supply,Midwest,94,Gypsum Board,Drywall,286,sq_ft,15.57,USD,18
Q-RFQ-1018-constructpro-1,RFQ-1018,constructpro,ConstructPro Materials,Northeast,88,Exterior Coating,Paint,217,ea,39.1,USD,32
Q-RFQ-1018-constructpro-2,RFQ-1018,constructpro,ConstructPro Materials,Northeast,88,Electrical Wire,Electrical,49,sq_ft,50.44,USD,3
Q-RFQ-1018-constructpro-3,RFQ-1018,constructpro,ConstructPro Materials,Northeast,88,Primer,Paint,359,yd3,37.55,USD,8
Q-RFQ-1018-constructpro-4,RFQ-1018,constructpro,ConstructPro Materials,Northeast,88,Latex Paint,Paint,238,linear_ft,35.02,USD,18
Q-RFQ-1018-constructpro-5,RFQ-1018,constructpro,ConstructPro Materials,Northeast,88,Concrete,Concrete,154,linear_ft,132.88,USD,26
Q-RFQ-1018-constructpro-6,RFQ-1018,constructpro,ConstructPro Materials,Northeast,88,Steel Plate,Steel,380,yd3,936.3,USD,15
Q-RFQ-1018-constructpro-7,RFQ-1018,constructpro,ConstructPro Materials,Northeast,88,Plumbing Fixture,Plumbing,364,sq_ft,94.62,USD,22
Q-RFQ-1018-constructpro-8,RFQ-1018,constructpro,ConstructPro Materials,Northeast,88,Conduit,Electrical,383,ton,64.78,USD,16
Q-RFQ-1018-constructpro-9,RFQ-1018,constructpro,ConstructPro Materials,Northeast,88,Gypsum Board,Drywall,286,sq_ft,20.25,USD,6
Q-RFQ-1018-constructpro-10,RFQ-1018,constructpro,ConstructPro Materials,Northeast,88,VAV Box,HVAC,426,yd3,734.75,USD,27
Q-RFQ-1018-urban-1,RFQ-1018,urban,UrbanBuild Wholesale,West,82,Exterior Coating,Paint,217,ea,34.1,USD,35
Q-RFQ-1018-urban-3,RFQ-1018,urban,UrbanBuild Wholesale,West,82,Primer,Paint,359,yd3,36.45,USD,10
Q-RFQ-1018-urban-4,RFQ-1018,urban,UrbanBuild Wholesale,West,82,Paint Supplies,Paint,238,linear_ft,28.95,USD,21
Q-RFQ-1018-urban-5,RFQ-1018,urban,UrbanBuild Wholesale,West,82,Concrete,Concrete,154,linear_ft,130.0,USD,24
Q-RFQ-1018-urban-6,RFQ-1018,urban,UrbanBuild Wholesale,West,82,I Beam Steel,Steel,380,yd3,941.24,USD,22
Q-RFQ-1018-urban-7,RFQ-1018,urban,UrbanBuild Wholesale,West,82,Ball Valve,Plumbing,364,sq_ft,94.71,USD,18
Q-RFQ-1018-urban-8,RFQ-1018,urban,UrbanBuild Wholesale,West,82,Electrical Wire,Electrical,383,ton,56.65,USD,21
Q-RFQ-1018-urban-9,RFQ-1018,urban,UrbanBuild Wholesale,West,82,Sheetrock,Drywall,286,sq_ft,16.07,USD,15
Q-RFQ-1018-urban-10,RFQ-1018,urban,UrbanBuild Wholesale,West,82,VAV Box,HVAC,426,yd3,635.12,USD,31
Q-RFQ-1018-apex-1,RFQ-1018,apex,Apex Industrial Supply,South,90,Primer,Paint,217,ea,29.83,USD,34
Q-RFQ-1018-apex-2,RFQ-1018,apex,Apex Industrial Supply,South,90,Conduit,Electrical,49,sq_ft,62.29,USD,4
Q-RFQ-1018-apex-3,RFQ-1018,apex,Apex Industrial Supply,South,90,Exterior Coating,Paint,359,yd3,32.73,USD,7
Q-RFQ-1018-apex-4,RFQ-1018,apex,Apex Industrial Supply,South,90,Paint Supplies,Paint,238,linear_ft,31.66,USD,20
Q-RFQ-1018-apex-5,RFQ-1018,apex,Apex Industrial Supply,South,90,Portland Cement,Concrete,154,linear_ft,128.36,USD,36
Q-RFQ-1018-apex-6,RFQ-1018,apex,Apex Industrial Supply,South,90,Steel Plate,Steel,380,yd3,817.11,USD,18
Q-RFQ-1018-apex-7,RFQ-1018,apex,Apex Industrial Supply,South,90,Copper Pipe,Plumbing,364,sq_ft,99.77,USD,11
Q-RFQ-1018-apex-8,RFQ-1018,apex,Apex Industrial Supply,South,90,LED Fixture,Electrical,383,ton,47.93,USD,15
Q-RFQ-1018-apex-9,RFQ-1018,apex,Apex Industrial Supply,South,90,Drywall Screws,Drywall,286,sq_ft,20.04,USD,15
Q-RFQ-1018-apex-10,RFQ-1018,apex,Apex Industrial Supply,South,90,Ductwork,HVAC,426,yd3,695.41,USD,27
Q-RFQ-1018-metro-1,RFQ-1018,metro,Metro Contractor Depot,National,86,Exterior Coating,Paint,217,ea,41.95,USD,39
Q-RFQ-1018-metro-2,RFQ-1018,metro,Metro Contractor Depot,National,86,Junction Box,Electrical,49,sq_ft,54.3,USD,8
Q-RFQ-1018-metro-3,RFQ-1018,metro,Metro Contractor Depot,National,86,Paint Supplies,Paint,359,yd3,38.14,USD,14
Q-RFQ-1018-metro-4,RFQ-1018,metro,Metro Contractor Depot,National,86,Interior Paint,Paint,238,linear_ft,39.25,USD,15
Q-RFQ-1018-metro-5,RFQ-1018,metro,Metro Contractor Depot,National,86,Concrete,Concrete,154,linear_ft,143.09,USD,29
Q-RFQ-1018-metro-6,RFQ-1018,metro,Metro Contractor Depot,National,86,Rebar Grade 60,Steel,380,yd3,1139.64,USD,19
Q-RFQ-1018-metro-7,RFQ-1018,metro,Metro Contractor Depot,National,86,Copper Pipe,Plumbing,364,sq_ft,97.73,USD,24
Q-RFQ-1018-metro-8,RFQ-1018,metro,Metro Contractor Depot,National,86,Junction Box,Electrical,383,ton,52.76,USD,16
Q-RFQ-1018-metro-9,RFQ-1018,metro,Metro Contractor Depot,National,86,Drywall Sheet,Drywall,286,sq_ft,17.61,USD,19
Q-RFQ-1018-metro-10,RFQ-1018,metro,Metro Contractor Depot,National,86,Ductwork,HVAC,426,yd3,669.62,USD,28
Q-RFQ-1019-buildtech-1,RFQ-1019,buildtech,BuildTech Supply,Midwest,94,Drywall Screws,Drywall,48,sq_ft,17.88,USD,18
Q-RFQ-1019-buildtech-2,RFQ-1019,buildtech,BuildTech Supply,Midwest,94,Drywall Screws,Drywall,259,sq_ft,19.13,USD,28
Q-RFQ-1019-buildtech-3,RFQ-1019,buildtech,BuildTech Supply,Midwest,94,Rebar Grade 60,Steel,27,sq_ft,827.35,USD,35
Q-RFQ-1019-buildtech-4,RFQ-1019,buildtech,BuildTech Supply,Midwest,94,Concrete Mix,Concrete,246,sq_ft,151.22,USD,25
Q-RFQ-1019-buildtech-5,RFQ-1019,buildtech,BuildTech Supply,Midwest,94,Electrical Wire,Electrical,379,sq_ft,56.75,USD,19
Q-RFQ-1019-buildtech-6,RFQ-1019,buildtech,BuildTech Supply,Midwest,94,Latex Paint,Paint,78,linear_ft,33.43,USD,33
Q-RFQ-1019-buildtech-7,RFQ-1019,buildtech,BuildTech Supply,Midwest,94,LED Fixture,Electrical,476,ea,57.39,USD,22
Q-RFQ-1019-buildtech-8,RFQ-1019,buildtech,BuildTech Supply,Midwest,94,Copper Pipe,Plumbing,336,ton,82.05,USD,18
Q-RFQ-1019-buildtech-9,RFQ-1019,buildtech,BuildTech Supply,Midwest,94,Copper Pipe,Plumbing,175,linear_ft,80.96,USD,37
Q-RFQ-1019-buildtech-10,RFQ-1019,buildtech,BuildTech Supply,Midwest,94,Steel Rebar,Steel,236,sq_ft,843.7,USD,28
Q-RFQ-1019-constructpro-1,RFQ-1019,constructpro,ConstructPro Materials,Northeast,88,Drywall Sheet,Drywall,48,sq_ft,16.81,USD,16
Q-RFQ-1019-constructpro-2,RFQ-1019,constructpro,ConstructPro Materials,Northeast,88,Drywall Screws,Drywall,259,sq_ft,17.15,USD,18
Q-RFQ-1019-constructpro-3,RFQ-1019,constructpro,ConstructPro Materials,Northeast,88,I Beam Steel,Steel,27,sq_ft,952.18,USD,38
Q-RFQ-1019-constructpro-4,RFQ-1019,constructpro,ConstructPro Materials,Northeast,88,Concrete Mix,Concrete,246,sq_ft,155.29,USD,28
Q-RFQ-1019-constructpro-5,RFQ-1019,constructpro,ConstructPro Materials,Northeast,88,LED Fixture,Electrical,379,sq_ft,55.77,USD,19
Q-RFQ-1019-constructpro-6,RFQ-1019,constructpro,ConstructPro Materials,Northeast,88,Interior Paint,Paint,78,linear_ft,37.92,USD,37
Q-RFQ-1019-constructpro-7,RFQ-1019,constructpro,ConstructPro Materials,Northeast,88,Breaker Panel,Electrical,476,ea,56.27,USD,26
Q-RFQ-1019-constructpro-8,RFQ-1019,constructpro,ConstructPro Materials,Northeast,88,PVC Plumbing Pipe,Plumbing,336,ton,96.13,USD,19
Q-RFQ-1019-constructpro-9,RFQ-1019,constructpro,ConstructPro Materials,Northeast,88,Plumbing Fixture,Plumbing,175,linear_ft,99.4,USD,40
Q-RFQ-1019-constructpro-10,RFQ-1019,constructpro,ConstructPro Materials,Northeast,88,Rebar Grade 60,Steel,236,sq_ft,1007.12,USD,36
Q-RFQ-1019-urban-1,RFQ-1019,urban,UrbanBuild Wholesale,West,82,Gypsum Board,Drywall,48,sq_ft,18.75,USD,17
Q-RFQ-1019-urban-2,RFQ-1019,urban,UrbanBuild Wholesale,West,82,Joint Compound,Drywall,259,sq_ft,15.76,USD,20
Q-RFQ-1019-urban-3,RFQ-1019,urban,UrbanBuild Wholesale,West,82,Steel Rebar,Steel,27,sq_ft,772.47,USD,36
Q-RFQ-1019-urban-4,RFQ-1019,urban,UrbanBuild Wholesale,West,82,Portland Cement,Concrete,246,sq_ft,135.09,USD,21
Q-RFQ-1019-urban-5,RFQ-1019,urban,UrbanBuild Wholesale,West,82,LED Fixture,Electrical,379,sq_ft,47.11,USD,20
Q-RFQ-1019-urban-6,RFQ-1019,urban,UrbanBuild Wholesale,West,82,Primer,Paint,78,linear_ft,31.19,USD,23
Q-RFQ-1019-urban-7,RFQ-1019,urban,UrbanBuild Wholesale,West,82,Electrical Wire,Electrical,476,ea,50.33,USD,30
Q-RFQ-1019-urban-8,RFQ-1019,urban,UrbanBuild Wholesale,West,82,Ball Valve,Plumbing,336,ton,85.35,USD,17
Q-RFQ-1019-urban-9,RFQ-1019,urban,UrbanBuild Wholesale,West,82,Copper Pipe,Plumbing,175,linear_ft,83.66,USD,39
Q-RFQ-1019-urban-10,RFQ-1019,urban,UrbanBuild Wholesale,West,82,Steel Rebar,Steel,236,sq_ft,898.58,USD,32
Q-RFQ-1019-apex-1,RFQ-1019,apex,Apex Industrial Supply,South,90,Joint Compound,Drywall,48,sq_ft,18.39,USD,13
Q-RFQ-1019-apex-2,RFQ-1019,apex,Apex Industrial Supply,South,90,Gypsum Board,Drywall,259,sq_ft,16.01,USD,32
Q-RFQ-1019-apex-3,RFQ-1019,apex,Apex Industrial Supply,South,90,Rebar Grade 60,Steel,27,sq_ft,888.91,USD,29
Q-RFQ-1019-apex-4,RFQ-1019,apex,Apex Industrial Supply,South,90,Cement Blend,Concrete,246,sq_ft,159.62,USD,24
Q-RFQ-1019-apex-5,RFQ-1019,apex,Apex Industrial Supply,South,90,Electrical Wire,Electrical,379,sq_ft,61.8,USD,8
Q-RFQ-1019-apex-6,RFQ-1019,apex,Apex Industrial Supply,South,90,Latex Paint,Paint,78,linear_ft,34.09,USD,37
Q-RFQ-1019-apex-7,RFQ-1019,apex,Apex Industrial Supply,South,90,Breaker Panel,Electrical,476,ea,64.18,USD,24
Q-RFQ-1019-apex-8,RFQ-1019,apex,Apex Industrial Supply,South,90,Plumbing Fixture,Plumbing,336,ton,98.8,USD,14
Q-RFQ-1019-apex-9,RFQ-1019,apex,Apex Industrial Supply,South,90,Pipe Fittings,Plumbing,175,linear_ft,80.79,USD,40
Q-RFQ-1019-apex-10,RFQ-1019,apex,Apex Industrial Supply,South,90,I Beam Steel,Steel,236,sq_ft,942.61,USD,31
Q-RFQ-1019-metro-1,RFQ-1019,metro,Metro Contractor Depot,National,86,Gypsum Board,Drywall,48,sq_ft,18.22,USD,10
Q-RFQ-1019-metro-2,RFQ-1019,metro,Metro Contractor Depot,National,86,Gypsum Board,Drywall,259,sq_ft,22.2,USD,30
Q-RFQ-1019-metro-3,RFQ-1019,metro,Metro Contractor Depot,National,86,Structural Steel Beam,Steel,27,sq_ft,840.96,USD,28
Q-RFQ-1019-metro-4,RFQ-1019,metro,Metro Contractor Depot,National,86,Portland Cement,Concrete,246,sq_ft,170.23,USD,30
